,Read number,Strand,Location of the gene in the read,Read length,Start,End
38,NC_031045-66,1,"[5072, 5076)",2122,5072,5076
39,NC_031045-66,1,"[5100, 5366)",2387,5100,5366
40,NC_031045-66,1,"[5533, 5547)",2400,5533,5547
41,NC_031045-66,1,"[5550, 5586)",2435,5550,5586
42,NC_031045-66,1,"[5610, 5730)",2554,5610,5730
43,NC_031045-66,1,"[5845, 5919)",2627,5845,5919
44,NC_031045-66,1,"[6116, 6137)",2647,6116,6137
45,NC_031045-66,1,"[6166, 6175)",2655,6166,6175
46,NC_031045-66,1,"[6201, 6203)",2656,6201,6203
47,NC_031045-66,1,"[6309, 6312)",2658,6309,6312
48,NC_031045-66,1,"[6315, 6415)",2757,6315,6415
49,NC_031045-66,1,"[6426, 6528)",2858,6426,6528
0,NC_031045-67,1,"[73, 80)",6,73,80
1,NC_031045-67,1,"[86, 179)",98,86,179
2,NC_031045-67,1,"[207, 219)",109,207,219
3,NC_031045-67,1,"[223, 224)",109,223,224
4,NC_031045-67,1,"[227, 235)",116,227,235
5,NC_031045-67,1,"[252, 253)",116,252,253
6,NC_031045-67,1,"[297, 303)",121,297,303
7,NC_031045-67,1,"[407, 408)",121,407,408
8,NC_031045-67,1,"[621, 657)",156,621,657
9,NC_031045-67,1,"[714, 729)",170,714,729
10,NC_031045-67,1,"[731, 733)",171,731,733
11,NC_031045-67,1,"[736, 742)",176,736,742
12,NC_031045-67,1,"[756, 761)",180,756,761
13,NC_031045-67,1,"[773, 776)",182,773,776
14,NC_031045-67,1,"[777, 779)",183,777,779
15,NC_031045-67,1,"[788, 790)",184,788,790
16,NC_031045-67,1,"[798, 918)",303,798,918
17,NC_031045-67,1,"[1030, 1077)",349,1030,1077
18,NC_031045-67,1,"[1110, 1115)",353,1110,1115
19,NC_031045-67,1,"[1122, 1404)",634,1122,1404
20,NC_031045-67,1,"[1413, 1428)",648,1413,1428
21,NC_031045-67,1,"[1551, 1617)",713,1551,1617
22,NC_031045-67,1,"[1620, 1621)",713,1620,1621
23,NC_031045-67,1,"[1938, 1966)",740,1938,1966
24,NC_031045-67,1,"[2040, 2442)",1141,2040,2442
25,NC_031045-67,1,"[2448, 2584)",1276,2448,2584
26,NC_031045-67,1,"[2616, 2652)",1311,2616,2652
27,NC_031045-67,1,"[2705, 2838)",1443,2705,2838
28,NC_031045-67,1,"[2856, 2958)",1544,2856,2958
29,NC_031045-67,1,"[3022, 3023)",1544,3022,3023
30,NC_031045-67,1,"[3037, 3044)",1550,3037,3044
31,NC_031045-67,1,"[3046, 3060)",1563,3046,3060
32,NC_031045-67,1,"[3127, 3147)",1582,3127,3147
33,NC_031045-67,1,"[3162, 3173)",1592,3162,3173
34,NC_031045-67,1,"[3174, 3194)",1611,3174,3194
35,NC_031045-67,1,"[3195, 3198)",1613,3195,3198
36,NC_031045-67,1,"[3199, 3201)",1614,3199,3201
37,NC_031045-67,1,"[3277, 3279)",1615,3277,3279
38,NC_031045-67,1,"[3284, 3288)",1618,3284,3288
39,NC_031045-67,1,"[3296, 3297)",1618,3296,3297
40,NC_031045-67,1,"[3298, 3366)",1685,3298,3366
41,NC_031045-67,1,"[3497, 3536)",1723,3497,3536
42,NC_031045-67,1,"[3570, 3588)",1740,3570,3588
43,NC_031045-67,1,"[3606, 4374)",2507,3606,4374
44,NC_031045-67,1,"[4386, 4794)",2914,4386,4794
45,NC_031045-67,1,"[4923, 4979)",2969,4923,4979
46,NC_031045-67,1,"[4998, 5021)",2991,4998,5021
47,NC_031045-67,1,"[5025, 5026)",2991,5025,5026
48,NC_031045-67,1,"[5100, 5760)",3650,5100,5760
49,NC_031045-67,1,"[5768, 5794)",3675,5768,5794
50,NC_031045-67,1,"[5798, 6528)",4404,5798,6528
51,NC_031045-67,1,"[6674, 6675)",4404,6674,6675
52,NC_031045-67,1,"[6678, 6717)",4442,6678,6717
53,NC_031045-67,1,"[6732, 6936)",4645,6732,6936
54,NC_031045-67,1,"[6959, 7038)",4723,6959,7038
55,NC_031045-67,1,"[7174, 7176)",4724,7174,7176
56,NC_031045-67,1,"[7180, 7232)",4775,7180,7232
57,NC_031045-67,1,"[7242, 7446)",4978,7242,7446
58,NC_031045-67,1,"[7557, 7558)",4978,7557,7558
59,NC_031045-67,1,"[7559, 7560)",4978,7559,7560
60,NC_031045-67,1,"[7694, 7802)",5085,7694,7802
61,NC_031045-67,1,"[7803, 7805)",5086,7803,7805
62,NC_031045-67,1,"[7806, 7816)",5095,7806,7816
63,NC_031045-67,1,"[7817, 7820)",5097,7817,7820
64,NC_031045-67,1,"[7823, 7825)",5098,7823,7825
65,NC_031045-67,1,"[7827, 7833)",5103,7827,7833
66,NC_031045-67,1,"[7850, 8025)",5277,7850,8025
67,NC_031045-67,1,"[8042, 8170)",5404,8042,8170
68,NC_031045-67,1,"[8173, 8289)",5519,8173,8289
69,NC_031045-67,1,"[8337, 8347)",5528,8337,8347
70,NC_031045-67,1,"[8353, 8874)",6048,8353,8874
71,NC_031045-67,1,"[8927, 8929)",6049,8927,8929
72,NC_031045-67,1,"[8931, 8955)",6072,8931,8955
73,NC_031045-67,1,"[8965, 9021)",6127,8965,9021
74,NC_031045-67,1,"[9078, 9588)",6636,9078,9588
75,NC_031045-67,1,"[9792, 9892)",6735,9792,9892
76,NC_031045-67,1,"[9894, 9996)",6836,9894,9996
77,NC_031045-67,1,"[10054, 10180)",6961,10054,10180
78,NC_031045-67,1,"[10200, 11526)",8286,10200,11526
0,NC_031045-69,1,"[0, 1122)",1121,0,1122
1,NC_031045-69,1,"[1149, 1224)",1195,1149,1224
2,NC_031045-69,1,"[1326, 1836)",1704,1326,1836
3,NC_031045-69,1,"[1924, 1964)",1743,1924,1964
4,NC_031045-69,1,"[2040, 2142)",1844,2040,2142
5,NC_031045-69,1,"[2243, 2244)",1844,2243,2244
6,NC_031045-69,1,"[2419, 2431)",1855,2419,2431
7,NC_031045-69,1,"[2435, 2436)",1855,2435,2436
8,NC_031045-69,1,"[2440, 2442)",1856,2440,2442
9,NC_031045-69,1,"[2603, 2605)",1857,2603,2605
10,NC_031045-69,1,"[2606, 2610)",1860,2606,2610
11,NC_031045-69,1,"[2652, 2675)",1882,2652,2675
12,NC_031045-69,1,"[2851, 2856)",1886,2851,2856
13,NC_031045-69,1,"[2895, 2899)",1889,2895,2899
14,NC_031045-69,1,"[2900, 2903)",1891,2900,2903
15,NC_031045-69,1,"[2910, 2913)",1893,2910,2913
16,NC_031045-69,1,"[2915, 2923)",1900,2915,2923
17,NC_031045-69,1,"[2958, 3043)",1984,2958,3043
18,NC_031045-69,1,"[3048, 3054)",1989,3048,3054
19,NC_031045-69,1,"[3060, 3080)",2008,3060,3080
20,NC_031045-69,1,"[3081, 3087)",2013,3081,3087
21,NC_031045-69,1,"[3090, 3115)",2037,3090,3115
22,NC_031045-69,1,"[3119, 3162)",2079,3119,3162
23,NC_031045-69,1,"[3366, 3451)",2163,3366,3451
24,NC_031045-69,1,"[3468, 3971)",2665,3468,3971
25,NC_031045-69,1,"[3978, 4386)",3072,3978,4386
0,NC_031045-70,1,"[66, 121)",54,66,121
1,NC_031045-70,1,"[124, 126)",55,124,126
2,NC_031045-70,1,"[282, 306)",78,282,306
3,NC_031045-70,1,"[455, 461)",83,455,461
4,NC_031045-70,1,"[593, 594)",83,593,594
5,NC_031045-70,1,"[612, 711)",181,612,711
6,NC_031045-70,1,"[714, 725)",191,714,725
7,NC_031045-70,1,"[729, 730)",191,729,730
8,NC_031045-70,1,"[731, 734)",193,731,734
9,NC_031045-70,1,"[736, 958)",414,736,958
10,NC_031045-70,1,"[960, 1224)",677,960,1224
11,NC_031045-70,1,"[1428, 1461)",709,1428,1461
12,NC_031045-70,1,"[1530, 1862)",1040,1530,1862
13,NC_031045-70,1,"[1896, 2057)",1200,1896,2057
14,NC_031045-70,1,"[2070, 2075)",1204,2070,2075
15,NC_031045-70,1,"[2085, 2142)",1260,2085,2142
16,NC_031045-70,1,"[2346, 2375)",1288,2346,2375
17,NC_031045-70,1,"[2380, 2447)",1354,2380,2447
18,NC_031045-70,1,"[2550, 2625)",1428,2550,2625
19,NC_031045-70,1,"[2652, 2856)",1631,2652,2856
20,NC_031045-70,1,"[2892, 2962)",1700,2892,2962
21,NC_031045-70,1,"[2980, 3026)",1745,2980,3026
22,NC_031045-70,1,"[3060, 3737)",2421,3060,3737
23,NC_031045-70,1,"[3738, 3750)",2432,3738,3750
24,NC_031045-70,1,"[3768, 3978)",2641,3768,3978
25,NC_031045-70,1,"[4182, 4268)",2726,4182,4268
26,NC_031045-70,1,"[4284, 4386)",2827,4284,4386
27,NC_031045-70,1,"[4444, 4537)",2919,4444,4537
28,NC_031045-70,1,"[4538, 4539)",2919,4538,4539
29,NC_031045-70,1,"[4652, 4653)",2919,4652,4653
30,NC_031045-70,1,"[4656, 4671)",2933,4656,4671
31,NC_031045-70,1,"[4672, 4754)",3014,4672,4754
32,NC_031045-70,1,"[4904, 4909)",3018,4904,4909
33,NC_031045-70,1,"[4911, 4919)",3025,4911,4919
34,NC_031045-70,1,"[4998, 5100)",3126,4998,5100
35,NC_031045-70,1,"[5193, 5296)",3228,5193,5296
36,NC_031045-70,1,"[5304, 5376)",3299,5304,5376
37,NC_031045-70,1,"[5378, 6105)",4025,5378,6105
38,NC_031045-70,1,"[6120, 6426)",4330,6120,6426
39,NC_031045-70,1,"[6936, 6997)",4390,6936,6997
0,NC_031045-71,1,"[87, 88)",0,87,88
1,NC_031045-71,1,"[89, 90)",0,89,90
2,NC_031045-71,1,"[91, 200)",108,91,200
3,NC_031045-71,1,"[204, 710)",613,204,710
4,NC_031045-71,1,"[714, 918)",816,714,918
5,NC_031045-71,1,"[944, 1020)",891,944,1020
6,NC_031045-71,1,"[1122, 1208)",976,1122,1208
7,NC_031045-71,1,"[1314, 1368)",1029,1314,1368
8,NC_031045-71,1,"[1492, 1539)",1075,1492,1539
9,NC_031045-71,1,"[1678, 1680)",1076,1678,1680
10,NC_031045-71,1,"[1683, 1720)",1112,1683,1720
11,NC_031045-71,1,"[1722, 1729)",1118,1722,1729
12,NC_031045-71,1,"[1730, 1975)",1362,1730,1975
13,NC_031045-71,1,"[1980, 1981)",1362,1980,1981
14,NC_031045-71,1,"[1992, 2069)",1438,1992,2069
15,NC_031045-71,1,"[2071, 2074)",1440,2071,2074
16,NC_031045-71,1,"[2076, 2142)",1505,2076,2142
17,NC_031045-71,1,"[2184, 2185)",1505,2184,2185
18,NC_031045-71,1,"[2244, 2585)",1845,2244,2585
19,NC_031045-71,1,"[2593, 2610)",1861,2593,2610
20,NC_031045-71,1,"[2624, 2635)",1871,2624,2635
21,NC_031045-71,1,"[2639, 2640)",1871,2639,2640
22,NC_031045-71,1,"[2652, 2754)",1972,2652,2754
23,NC_031045-71,1,"[2829, 2830)",1972,2829,2830
24,NC_031045-71,1,"[2831, 2950)",2090,2831,2950
25,NC_031045-71,1,"[2951, 2953)",2091,2951,2953
26,NC_031045-71,1,"[2957, 3570)",2703,2957,3570
0,NC_031045-72,1,"[0, 102)",101,0,102
1,NC_031045-72,1,"[108, 204)",196,108,204
2,NC_031045-72,1,"[226, 271)",240,226,271
3,NC_031045-72,1,"[272, 273)",240,272,273
4,NC_031045-72,1,"[306, 336)",269,306,336
5,NC_031045-72,1,"[412, 413)",269,412,413
6,NC_031045-72,1,"[481, 598)",385,481,598
7,NC_031045-72,1,"[602, 714)",496,602,714
8,NC_031045-72,1,"[781, 784)",498,781,784
9,NC_031045-72,1,"[787, 794)",504,787,794
10,NC_031045-72,1,"[889, 898)",512,889,898
11,NC_031045-72,1,"[1082, 1099)",528,1082,1099
12,NC_031045-72,1,"[1100, 1101)",528,1100,1101
13,NC_031045-72,1,"[1103, 1105)",529,1103,1105
14,NC_031045-72,1,"[1107, 1114)",535,1107,1114
15,NC_031045-72,1,"[1122, 1637)",1049,1122,1637
16,NC_031045-72,1,"[1638, 1644)",1054,1638,1644
17,NC_031045-72,1,"[1707, 1836)",1182,1707,1836
18,NC_031045-72,1,"[2142, 2244)",1283,2142,2244
19,NC_031045-72,1,"[2321, 2346)",1307,2321,2346
20,NC_031045-72,1,"[2349, 2356)",1313,2349,2356
21,NC_031045-72,1,"[2367, 2371)",1316,2367,2371
22,NC_031045-72,1,"[2380, 2387)",1322,2380,2387
23,NC_031045-72,1,"[2448, 2652)",1525,2448,2652
24,NC_031045-72,1,"[2856, 2919)",1587,2856,2919
25,NC_031045-72,1,"[2925, 2926)",1587,2925,2926
26,NC_031045-72,1,"[2932, 2937)",1591,2932,2937
0,NC_031045-73,1,"[0, 102)",101,0,102
1,NC_031045-73,1,"[408, 416)",108,408,416
2,NC_031045-73,1,"[442, 632)",297,442,632
3,NC_031045-73,1,"[688, 689)",297,688,689
4,NC_031045-73,1,"[690, 816)",422,690,816
5,NC_031045-73,1,"[955, 956)",422,955,956
6,NC_031045-73,1,"[1020, 1113)",514,1020,1113
7,NC_031045-73,1,"[1122, 1156)",547,1122,1156
8,NC_031045-73,1,"[1169, 1172)",549,1169,1172
9,NC_031045-73,1,"[1180, 1187)",555,1180,1187
10,NC_031045-73,1,"[1201, 1227)",580,1201,1227
11,NC_031045-73,1,"[1230, 1238)",587,1230,1238
12,NC_031045-73,1,"[1242, 1342)",686,1242,1342
13,NC_031045-73,1,"[1398, 1566)",853,1398,1566
14,NC_031045-73,1,"[1568, 1572)",856,1568,1572
15,NC_031045-73,1,"[1653, 1748)",950,1653,1748
16,NC_031045-73,1,"[1836, 1909)",1022,1836,1909
17,NC_031045-73,1,"[1915, 1921)",1027,1915,1921
18,NC_031045-73,1,"[1928, 1929)",1027,1928,1929
19,NC_031045-73,1,"[2039, 2040)",1027,2039,2040
20,NC_031045-73,1,"[2102, 2103)",1027,2102,2103
21,NC_031045-73,1,"[2142, 2222)",1106,2142,2222
22,NC_031045-73,1,"[2235, 2237)",1107,2235,2237
23,NC_031045-73,1,"[2244, 2272)",1134,2244,2272
24,NC_031045-73,1,"[2315, 2707)",1525,2315,2707
25,NC_031045-73,1,"[2712, 2713)",1525,2712,2713
26,NC_031045-73,1,"[2716, 2724)",1532,2716,2724
27,NC_031045-73,1,"[2733, 2734)",1532,2733,2734
28,NC_031045-73,1,"[2735, 2737)",1533,2735,2737
29,NC_031045-73,1,"[2739, 2754)",1547,2739,2754
30,NC_031045-73,1,"[2912, 2913)",1547,2912,2913
31,NC_031045-73,1,"[2917, 2940)",1569,2917,2940
32,NC_031045-73,1,"[2958, 3010)",1620,2958,3010
33,NC_031045-73,1,"[3264, 3327)",1682,3264,3327
34,NC_031045-73,1,"[3366, 3472)",1787,3366,3472
35,NC_031045-73,1,"[3556, 3672)",1902,3556,3672
0,NC_031045-75,1,"[0, 47)",46,0,47
1,NC_031045-75,1,"[200, 202)",47,200,202
2,NC_031045-75,1,"[203, 204)",47,203,204
3,NC_031045-75,1,"[306, 319)",59,306,319
4,NC_031045-75,1,"[320, 322)",60,320,322
5,NC_031045-75,1,"[408, 433)",84,408,433
6,NC_031045-75,1,"[438, 439)",84,438,439
7,NC_031045-75,1,"[477, 479)",85,477,479
8,NC_031045-75,1,"[615, 675)",144,615,675
9,NC_031045-75,1,"[717, 874)",300,717,874
10,NC_031045-75,1,"[918, 1028)",409,918,1028
11,NC_031045-75,1,"[1033, 1034)",409,1033,1034
12,NC_031045-75,1,"[1097, 1352)",663,1097,1352
13,NC_031045-75,1,"[1367, 1427)",722,1367,1427
14,NC_031045-75,1,"[1428, 1530)",823,1428,1530
15,NC_031045-75,1,"[1650, 1697)",869,1650,1697
16,NC_031045-75,1,"[1700, 1707)",875,1700,1707
17,NC_031045-75,1,"[1709, 1710)",875,1709,1710
18,NC_031045-75,1,"[1734, 1836)",976,1734,1836
19,NC_031045-75,1,"[1916, 1997)",1056,1916,1997
20,NC_031045-75,1,"[2006, 2009)",1058,2006,2009
21,NC_031045-75,1,"[2040, 2225)",1242,2040,2225
22,NC_031045-75,1,"[2228, 2240)",1253,2228,2240
23,NC_031045-75,1,"[2244, 2423)",1431,2244,2423
24,NC_031045-75,1,"[2448, 2758)",1740,2448,2758
25,NC_031045-75,1,"[3000, 3050)",1789,3000,3050
26,NC_031045-75,1,"[3060, 3078)",1806,3060,3078
27,NC_031045-75,1,"[3162, 3232)",1875,3162,3232
28,NC_031045-75,1,"[3257, 3366)",1983,3257,3366
29,NC_031045-75,1,"[3411, 3468)",2039,3411,3468
30,NC_031045-75,1,"[3489, 3493)",2042,3489,3493
31,NC_031045-75,1,"[3497, 3506)",2050,3497,3506
32,NC_031045-75,1,"[3511, 3537)",2075,3511,3537
33,NC_031045-75,1,"[3539, 3549)",2084,3539,3549
34,NC_031045-75,1,"[3721, 3806)",2168,3721,3806
35,NC_031045-75,1,"[3810, 3813)",2170,3810,3813
36,NC_031045-75,1,"[3819, 3829)",2179,3819,3829
37,NC_031045-75,1,"[3830, 3876)",2224,3830,3876
38,NC_031045-75,1,"[3975, 3976)",2224,3975,3976
39,NC_031045-75,1,"[3977, 3978)",2224,3977,3978
40,NC_031045-75,1,"[3986, 3987)",2224,3986,3987
41,NC_031045-75,1,"[3993, 4070)",2300,3993,4070
42,NC_031045-75,1,"[4080, 4284)",2503,4080,4284
0,NC_031045-76,1,"[0, 102)",101,0,102
1,NC_031045-76,1,"[179, 303)",224,179,303
2,NC_031045-76,1,"[306, 510)",427,306,510
3,NC_031045-76,1,"[536, 537)",427,536,537
4,NC_031045-76,1,"[539, 542)",429,539,542
5,NC_031045-76,1,"[557, 709)",580,557,709
6,NC_031045-76,1,"[714, 755)",620,714,755
7,NC_031045-76,1,"[757, 855)",717,757,855
8,NC_031045-76,1,"[1122, 1149)",743,1122,1149
9,NC_031045-76,1,"[1239, 1271)",774,1239,1271
10,NC_031045-76,1,"[1274, 1396)",895,1274,1396
11,NC_031045-76,1,"[1397, 1398)",895,1397,1398
12,NC_031045-76,1,"[1424, 1427)",897,1424,1427
13,NC_031045-76,1,"[1444, 1446)",898,1444,1446
14,NC_031045-76,1,"[1465, 1612)",1044,1465,1612
15,NC_031045-76,1,"[1632, 1938)",1349,1632,1938
16,NC_031045-76,1,"[2027, 2029)",1350,2027,2029
17,NC_031045-76,1,"[2030, 2038)",1357,2030,2038
0,NC_031045-77,1,"[102, 192)",89,102,192
1,NC_031045-77,1,"[204, 359)",243,204,359
2,NC_031045-77,1,"[365, 375)",252,365,375
3,NC_031045-77,1,"[376, 378)",253,376,378
4,NC_031045-77,1,"[408, 523)",367,408,523
5,NC_031045-77,1,"[711, 743)",398,711,743
6,NC_031045-77,1,"[816, 918)",499,816,918
7,NC_031045-77,1,"[1122, 1209)",585,1122,1209
8,NC_031045-77,1,"[1224, 1326)",686,1224,1326
9,NC_031045-77,1,"[1404, 1500)",781,1404,1500
10,NC_031045-77,1,"[1530, 1632)",882,1530,1632
11,NC_031045-77,1,"[1717, 1718)",882,1717,1718
12,NC_031045-77,1,"[1721, 1734)",894,1721,1734
13,NC_031045-77,1,"[1836, 1849)",906,1836,1849
14,NC_031045-77,1,"[1854, 1855)",906,1854,1855
15,NC_031045-77,1,"[1856, 1859)",908,1856,1859
16,NC_031045-77,1,"[1867, 1876)",916,1867,1876
17,NC_031045-77,1,"[2005, 2040)",950,2005,2040
18,NC_031045-77,1,"[2194, 2195)",950,2194,2195
19,NC_031045-77,1,"[2244, 2652)",1357,2244,2652
20,NC_031045-77,1,"[2745, 2793)",1404,2745,2793
21,NC_031045-77,1,"[2797, 2841)",1447,2797,2841
22,NC_031045-77,1,"[2846, 2847)",1447,2846,2847
23,NC_031045-77,1,"[2856, 2961)",1551,2856,2961
24,NC_031045-77,1,"[2973, 2978)",1555,2973,2978
25,NC_031045-77,1,"[3006, 3008)",1556,3006,3008
26,NC_031045-77,1,"[3015, 3060)",1600,3015,3060
27,NC_031045-77,1,"[3146, 3192)",1645,3146,3192
28,NC_031045-77,1,"[3264, 3662)",2042,3264,3662
29,NC_031045-77,1,"[3664, 3738)",2115,3664,3738
30,NC_031045-77,1,"[3740, 3743)",2117,3740,3743
31,NC_031045-77,1,"[3744, 3747)",2119,3744,3747
32,NC_031045-77,1,"[3762, 3774)",2130,3762,3774
33,NC_031045-77,1,"[3786, 3791)",2134,3786,3791
34,NC_031045-77,1,"[3805, 3806)",2134,3805,3806
35,NC_031045-77,1,"[3807, 3876)",2202,3807,3876
36,NC_031045-77,1,"[4080, 4229)",2350,4080,4229
37,NC_031045-77,1,"[4236, 4237)",2350,4236,4237
38,NC_031045-77,1,"[4239, 4284)",2394,4239,4284
39,NC_031045-77,1,"[4340, 4386)",2439,4340,4386
0,NC_031045-78,1,"[0, 91)",90,0,91
1,NC_031045-78,1,"[102, 510)",497,102,510
2,NC_031045-78,1,"[714, 782)",564,714,782
3,NC_031045-78,1,"[800, 813)",576,800,813
4,NC_031045-78,1,"[1058, 1135)",652,1058,1135
5,NC_031045-78,1,"[1142, 1152)",661,1142,1152
6,NC_031045-78,1,"[1155, 1158)",663,1155,1158
7,NC_031045-78,1,"[1170, 1217)",709,1170,1217
8,NC_031045-78,1,"[1224, 1319)",803,1224,1319
9,NC_031045-78,1,"[1324, 1410)",888,1324,1410
10,NC_031045-78,1,"[1412, 1530)",1005,1412,1530
11,NC_031045-78,1,"[1611, 1612)",1005,1611,1612
12,NC_031045-78,1,"[1616, 1618)",1006,1616,1618
13,NC_031045-78,1,"[1836, 1885)",1054,1836,1885
14,NC_031045-78,1,"[1938, 2109)",1224,1938,2109
15,NC_031045-78,1,"[2137, 2244)",1330,2137,2244
16,NC_031045-78,1,"[2344, 2420)",1405,2344,2420
17,NC_031045-78,1,"[2448, 2550)",1506,2448,2550
18,NC_031045-78,1,"[2646, 2650)",1509,2646,2650
19,NC_031045-78,1,"[2693, 2736)",1551,2693,2736
20,NC_031045-78,1,"[2856, 2874)",1568,2856,2874
21,NC_031045-78,1,"[2876, 2878)",1569,2876,2878
22,NC_031045-78,1,"[2903, 2920)",1585,2903,2920
23,NC_031045-78,1,"[2922, 2924)",1586,2922,2924
24,NC_031045-78,1,"[2942, 2950)",1593,2942,2950
25,NC_031045-78,1,"[2958, 2975)",1609,2958,2975
26,NC_031045-78,1,"[3001, 3007)",1614,3001,3007
27,NC_031045-78,1,"[3023, 3024)",1614,3023,3024
28,NC_031045-78,1,"[3028, 3264)",1849,3028,3264
29,NC_031045-78,1,"[3294, 3460)",2014,3294,3460
30,NC_031045-78,1,"[3468, 3872)",2417,3468,3872
0,NC_031045-79,1,"[0, 519)",518,0,519
1,NC_031045-79,1,"[603, 606)",520,603,606
2,NC_031045-79,1,"[625, 1122)",1016,625,1122
3,NC_031045-79,1,"[1127, 1130)",1018,1127,1130
4,NC_031045-79,1,"[1149, 1150)",1018,1149,1150
5,NC_031045-79,1,"[1197, 1224)",1044,1197,1224
6,NC_031045-79,1,"[1428, 1441)",1056,1428,1441
7,NC_031045-79,1,"[1450, 1451)",1056,1450,1451
8,NC_031045-79,1,"[1452, 1619)",1222,1452,1619
9,NC_031045-79,1,"[1630, 1632)",1223,1630,1632
10,NC_031045-79,1,"[1812, 1816)",1226,1812,1816
11,NC_031045-79,1,"[1836, 1916)",1305,1836,1916
12,NC_031045-79,1,"[1938, 2244)",1610,1938,2244
0,NC_031045-81,1,"[0, 95)",94,0,95
1,NC_031045-81,1,"[100, 102)",95,100,102
2,NC_031045-81,1,"[306, 610)",398,306,610
3,NC_031045-81,1,"[611, 763)",549,611,763
4,NC_031045-81,1,"[822, 828)",554,822,828
5,NC_031045-81,1,"[829, 841)",565,829,841
6,NC_031045-81,1,"[848, 1020)",736,848,1020
7,NC_031045-81,1,"[1082, 1174)",827,1082,1174
8,NC_031045-81,1,"[1202, 1203)",827,1202,1203
9,NC_031045-81,1,"[1224, 1632)",1234,1224,1632
10,NC_031045-81,1,"[1657, 1848)",1424,1657,1848
11,NC_031045-81,1,"[1929, 1931)",1425,1929,1931
12,NC_031045-81,1,"[2043, 2086)",1467,2043,2086
13,NC_031045-81,1,"[2091, 2098)",1473,2091,2098
14,NC_031045-81,1,"[2142, 2145)",1475,2142,2145
15,NC_031045-81,1,"[2238, 2239)",1475,2238,2239
16,NC_031045-81,1,"[2247, 2343)",1570,2247,2343
17,NC_031045-81,1,"[2344, 2664)",1889,2344,2664
18,NC_031045-81,1,"[2681, 2688)",1895,2681,2688
19,NC_031045-81,1,"[2691, 3974)",3177,2691,3974
20,NC_031045-81,1,"[3978, 4080)",3278,3978,4080
21,NC_031045-81,1,"[4158, 4182)",3301,4158,4182
22,NC_031045-81,1,"[4311, 4330)",3319,4311,4330
23,NC_031045-81,1,"[4488, 4572)",3402,4488,4572
24,NC_031045-81,1,"[4575, 4582)",3408,4575,4582
25,NC_031045-81,1,"[4596, 4598)",3409,4596,4598
26,NC_031045-81,1,"[4677, 4680)",3411,4677,4680
27,NC_031045-81,1,"[4681, 4682)",3411,4681,4682
28,NC_031045-81,1,"[4686, 4709)",3433,4686,4709
29,NC_031045-81,1,"[4738, 4774)",3468,4738,4774
30,NC_031045-81,1,"[4776, 4777)",3468,4776,4777
31,NC_031045-81,1,"[4787, 4788)",3468,4787,4788
32,NC_031045-81,1,"[4798, 4896)",3565,4798,4896
33,NC_031045-81,1,"[4998, 5070)",3636,4998,5070
34,NC_031045-81,1,"[5100, 5406)",3941,5100,5406
35,NC_031045-81,1,"[5409, 6018)",4549,5409,6018
36,NC_031045-81,1,"[6021, 6027)",4554,6021,6027
37,NC_031045-81,1,"[6069, 6087)",4571,6069,6087
38,NC_031045-81,1,"[6094, 6096)",4572,6094,6096
39,NC_031045-81,1,"[6109, 6120)",4582,6109,6120
40,NC_031045-81,1,"[6226, 6318)",4673,6226,6318
0,NC_031045-82,1,"[15, 102)",86,15,102
1,NC_031045-82,1,"[306, 393)",172,306,393
2,NC_031045-82,1,"[408, 428)",191,408,428
3,NC_031045-82,1,"[439, 612)",363,439,612
4,NC_031045-82,1,"[694, 714)",382,694,714
5,NC_031045-82,1,"[918, 923)",386,918,923
6,NC_031045-82,1,"[1428, 1456)",413,1428,1456
7,NC_031045-82,1,"[1583, 1587)",416,1583,1587
8,NC_031045-82,1,"[1590, 1592)",417,1590,1592
9,NC_031045-82,1,"[1595, 1628)",449,1595,1628
10,NC_031045-82,1,"[1632, 1730)",546,1632,1730
11,NC_031045-82,1,"[1734, 1938)",749,1734,1938
12,NC_031045-82,1,"[1965, 1967)",750,1965,1967
13,NC_031045-82,1,"[1972, 2088)",865,1972,2088
14,NC_031045-82,1,"[2142, 2157)",879,2142,2157
15,NC_031045-82,1,"[2158, 2195)",915,2158,2195
16,NC_031045-82,1,"[2197, 2202)",919,2197,2202
17,NC_031045-82,1,"[2244, 2793)",1467,2244,2793
18,NC_031045-82,1,"[2917, 2918)",1467,2917,2918
19,NC_031045-82,1,"[2923, 2958)",1501,2923,2958
20,NC_031045-82,1,"[3162, 3168)",1506,3162,3168
21,NC_031045-82,1,"[3264, 3580)",1821,3264,3580
22,NC_031045-82,1,"[3696, 3700)",1824,3696,3700
0,NC_031045-84,1,"[0, 91)",90,0,91
1,NC_031045-84,1,"[102, 267)",254,102,267
2,NC_031045-84,1,"[348, 487)",392,348,487
3,NC_031045-84,1,"[640, 643)",394,640,643
4,NC_031045-84,1,"[649, 651)",395,649,651
5,NC_031045-84,1,"[687, 693)",400,687,693
6,NC_031045-84,1,"[698, 700)",401,698,700
7,NC_031045-84,1,"[714, 918)",604,714,918
8,NC_031045-84,1,"[1010, 1016)",609,1010,1016
9,NC_031045-84,1,"[1020, 1047)",635,1020,1047
10,NC_031045-84,1,"[1052, 1054)",636,1052,1054
11,NC_031045-84,1,"[1202, 1204)",637,1202,1204
12,NC_031045-84,1,"[1207, 1265)",694,1207,1265
