,Read number,Strand,Location of the gene in the read,Read length,Start,End
33,NC_030948-65,1,"[6171, 6172)",4230,6171,6172
34,NC_030948-65,1,"[6201, 6318)",4346,6201,6318
35,NC_030948-65,1,"[6324, 6630)",4651,6324,6630
36,NC_030948-65,1,"[6691, 6792)",4751,6691,6792
37,NC_030948-65,1,"[6834, 7038)",4954,6834,7038
38,NC_030948-65,1,"[7160, 7165)",4958,7160,7165
39,NC_030948-65,1,"[7242, 7446)",5161,7242,7446
40,NC_030948-65,1,"[7548, 7551)",5163,7548,7551
41,NC_030948-65,1,"[7553, 7583)",5192,7553,7583
42,NC_030948-65,1,"[7589, 7595)",5197,7589,7595
43,NC_030948-65,1,"[7650, 7752)",5298,7650,7752
44,NC_030948-65,1,"[7854, 7933)",5376,7854,7933
45,NC_030948-65,1,"[7956, 8472)",5891,7956,8472
46,NC_030948-65,1,"[8495, 9180)",6575,8495,9180
47,NC_030948-65,1,"[9221, 9282)",6635,9221,9282
48,NC_030948-65,1,"[9384, 9440)",6690,9384,9440
49,NC_030948-65,1,"[9486, 9697)",6900,9486,9697
50,NC_030948-65,1,"[9725, 9728)",6902,9725,9728
51,NC_030948-65,1,"[9730, 9731)",6902,9730,9731
52,NC_030948-65,1,"[9759, 10710)",7852,9759,10710
53,NC_030948-65,1,"[10812, 10883)",7922,10812,10883
54,NC_030948-65,1,"[10889, 10891)",7923,10889,10891
55,NC_030948-65,1,"[10896, 10901)",7927,10896,10901
56,NC_030948-65,1,"[10914, 11424)",8436,10914,11424
0,NC_030948-66,1,"[0, 65)",64,0,65
1,NC_030948-66,1,"[612, 671)",122,612,671
2,NC_030948-66,1,"[714, 865)",272,714,865
3,NC_030948-66,1,"[868, 884)",287,868,884
4,NC_030948-66,1,"[885, 886)",287,885,886
5,NC_030948-66,1,"[890, 893)",289,890,893
6,NC_030948-66,1,"[910, 918)",296,910,918
7,NC_030948-66,1,"[1224, 1296)",367,1224,1296
8,NC_030948-66,1,"[1326, 1346)",386,1326,1346
9,NC_030948-66,1,"[1347, 1350)",388,1347,1350
10,NC_030948-66,1,"[1412, 1428)",403,1412,1428
11,NC_030948-66,1,"[1487, 1488)",403,1487,1488
12,NC_030948-66,1,"[1489, 1586)",499,1489,1586
13,NC_030948-66,1,"[1589, 1591)",500,1589,1591
14,NC_030948-66,1,"[1595, 1607)",511,1595,1607
15,NC_030948-66,1,"[1632, 1638)",516,1632,1638
16,NC_030948-66,1,"[1665, 1670)",520,1665,1670
17,NC_030948-66,1,"[1707, 1710)",522,1707,1710
18,NC_030948-66,1,"[1717, 1938)",742,1717,1938
19,NC_030948-66,1,"[2244, 2316)",813,2244,2316
20,NC_030948-66,1,"[2346, 2375)",841,2346,2375
21,NC_030948-66,1,"[2377, 2378)",841,2377,2378
22,NC_030948-66,1,"[2379, 2380)",841,2379,2380
23,NC_030948-66,1,"[2385, 2386)",841,2385,2386
24,NC_030948-66,1,"[2417, 2550)",973,2417,2550
25,NC_030948-66,1,"[2624, 2688)",1036,2624,2688
26,NC_030948-66,1,"[2690, 2696)",1041,2690,2696
27,NC_030948-66,1,"[2754, 2856)",1142,2754,2856
28,NC_030948-66,1,"[3060, 3104)",1185,3060,3104
29,NC_030948-66,1,"[3187, 3264)",1261,3187,3264
30,NC_030948-66,1,"[3365, 3404)",1299,3365,3404
31,NC_030948-66,1,"[3409, 3432)",1321,3409,3432
32,NC_030948-66,1,"[3438, 3439)",1321,3438,3439
33,NC_030948-66,1,"[3468, 3570)",1422,3468,3570
34,NC_030948-66,1,"[3667, 3672)",1426,3667,3672
35,NC_030948-66,1,"[3839, 3865)",1451,3839,3865
36,NC_030948-66,1,"[3876, 3942)",1516,3876,3942
37,NC_030948-66,1,"[3943, 3944)",1516,3943,3944
0,NC_030948-67,1,"[204, 244)",39,204,244
1,NC_030948-67,1,"[306, 612)",344,306,612
2,NC_030948-67,1,"[659, 660)",344,659,660
3,NC_030948-67,1,"[662, 766)",447,662,766
4,NC_030948-67,1,"[769, 770)",447,769,770
5,NC_030948-67,1,"[921, 924)",449,921,924
6,NC_030948-67,1,"[948, 1019)",519,948,1019
7,NC_030948-67,1,"[1020, 1224)",722,1020,1224
8,NC_030948-67,1,"[1325, 1326)",722,1325,1326
9,NC_030948-67,1,"[1382, 1410)",749,1382,1410
10,NC_030948-67,1,"[1428, 1490)",810,1428,1490
11,NC_030948-67,1,"[1491, 1492)",810,1491,1492
12,NC_030948-67,1,"[1530, 1533)",812,1530,1533
13,NC_030948-67,1,"[1614, 1683)",880,1614,1683
14,NC_030948-67,1,"[1733, 1734)",880,1733,1734
15,NC_030948-67,1,"[1774, 1777)",882,1774,1777
16,NC_030948-67,1,"[1781, 1836)",936,1781,1836
0,NC_030948-69,1,"[0, 76)",75,0,76
1,NC_030948-69,1,"[102, 279)",251,102,279
2,NC_030948-69,1,"[299, 304)",255,299,304
3,NC_030948-69,1,"[306, 567)",515,306,567
4,NC_030948-69,1,"[574, 577)",517,574,577
5,NC_030948-69,1,"[582, 585)",519,582,585
6,NC_030948-69,1,"[591, 612)",539,591,612
7,NC_030948-69,1,"[700, 702)",540,700,702
8,NC_030948-69,1,"[714, 918)",743,714,918
9,NC_030948-69,1,"[1006, 1107)",843,1006,1107
10,NC_030948-69,1,"[1111, 1112)",843,1111,1112
11,NC_030948-69,1,"[1122, 1428)",1148,1122,1428
12,NC_030948-69,1,"[1632, 1729)",1244,1632,1729
13,NC_030948-69,1,"[1731, 1733)",1245,1731,1733
14,NC_030948-69,1,"[1734, 1997)",1507,1734,1997
15,NC_030948-69,1,"[2007, 2039)",1538,2007,2039
16,NC_030948-69,1,"[2040, 2052)",1549,2040,2052
17,NC_030948-69,1,"[2132, 2135)",1551,2132,2135
18,NC_030948-69,1,"[2137, 2138)",1551,2137,2138
19,NC_030948-69,1,"[2147, 2358)",1761,2147,2358
20,NC_030948-69,1,"[2361, 2533)",1932,2361,2533
21,NC_030948-69,1,"[2535, 2536)",1932,2535,2536
22,NC_030948-69,1,"[2541, 2754)",2144,2541,2754
23,NC_030948-69,1,"[2839, 2853)",2157,2839,2853
24,NC_030948-69,1,"[2856, 2893)",2193,2856,2893
25,NC_030948-69,1,"[2958, 2966)",2200,2958,2966
26,NC_030948-69,1,"[2973, 3008)",2234,2973,3008
27,NC_030948-69,1,"[3009, 3010)",2234,3009,3010
28,NC_030948-69,1,"[3011, 3021)",2243,3011,3021
29,NC_030948-69,1,"[3022, 3170)",2390,3022,3170
30,NC_030948-69,1,"[3173, 3264)",2480,3173,3264
31,NC_030948-69,1,"[3365, 3366)",2480,3365,3366
32,NC_030948-69,1,"[3404, 3405)",2480,3404,3405
33,NC_030948-69,1,"[3413, 3420)",2486,3413,3420
34,NC_030948-69,1,"[3460, 3468)",2493,3460,3468
35,NC_030948-69,1,"[3559, 3560)",2493,3559,3560
36,NC_030948-69,1,"[3570, 3660)",2582,3570,3660
37,NC_030948-69,1,"[3774, 3797)",2604,3774,3797
38,NC_030948-69,1,"[3903, 4038)",2738,3903,4038
39,NC_030948-69,1,"[4041, 4048)",2744,4041,4048
40,NC_030948-69,1,"[4053, 4067)",2757,4053,4067
41,NC_030948-69,1,"[4080, 4203)",2879,4080,4203
42,NC_030948-69,1,"[4282, 4711)",3307,4282,4711
43,NC_030948-69,1,"[4713, 4715)",3308,4713,4715
44,NC_030948-69,1,"[4745, 4746)",3308,4745,4746
45,NC_030948-69,1,"[4748, 4750)",3309,4748,4750
46,NC_030948-69,1,"[4753, 4756)",3311,4753,4756
47,NC_030948-69,1,"[4757, 4761)",3314,4757,4761
48,NC_030948-69,1,"[4766, 4794)",3341,4766,4794
49,NC_030948-69,1,"[5100, 5129)",3369,5100,5129
50,NC_030948-69,1,"[5202, 5508)",3674,5202,5508
51,NC_030948-69,1,"[5610, 5628)",3691,5610,5628
52,NC_030948-69,1,"[5712, 5916)",3894,5712,5916
53,NC_030948-69,1,"[6007, 6011)",3897,6007,6011
54,NC_030948-69,1,"[6012, 6080)",3964,6012,6080
55,NC_030948-69,1,"[6120, 6426)",4269,6120,6426
0,NC_030948-70,1,"[0, 102)",101,0,102
1,NC_030948-70,1,"[211, 212)",101,211,212
2,NC_030948-70,1,"[215, 235)",120,215,235
3,NC_030948-70,1,"[240, 291)",170,240,291
4,NC_030948-70,1,"[306, 342)",205,306,342
5,NC_030948-70,1,"[350, 353)",207,350,353
6,NC_030948-70,1,"[363, 364)",207,363,364
7,NC_030948-70,1,"[375, 376)",207,375,376
8,NC_030948-70,1,"[379, 380)",207,379,380
9,NC_030948-70,1,"[405, 408)",209,405,408
10,NC_030948-70,1,"[551, 612)",269,551,612
11,NC_030948-70,1,"[663, 667)",272,663,667
12,NC_030948-70,1,"[668, 714)",317,668,714
13,NC_030948-70,1,"[766, 767)",317,766,767
14,NC_030948-70,1,"[768, 773)",321,768,773
15,NC_030948-70,1,"[774, 812)",358,774,812
16,NC_030948-70,1,"[815, 866)",408,815,866
17,NC_030948-70,1,"[918, 926)",415,918,926
18,NC_030948-70,1,"[928, 1128)",614,928,1128
19,NC_030948-70,1,"[1130, 1131)",614,1130,1131
20,NC_030948-70,1,"[1137, 1138)",614,1137,1138
21,NC_030948-70,1,"[1139, 1142)",616,1139,1142
22,NC_030948-70,1,"[1153, 1159)",621,1153,1159
23,NC_030948-70,1,"[1184, 1191)",627,1184,1191
24,NC_030948-70,1,"[1195, 1224)",655,1195,1224
25,NC_030948-70,1,"[1428, 1431)",657,1428,1431
26,NC_030948-70,1,"[1438, 2089)",1307,1438,2089
27,NC_030948-70,1,"[2090, 2093)",1309,2090,2093
28,NC_030948-70,1,"[2189, 2190)",1309,2189,2190
29,NC_030948-70,1,"[2192, 2258)",1374,2192,2258
30,NC_030948-70,1,"[2346, 2363)",1390,2346,2363
31,NC_030948-70,1,"[2364, 2376)",1401,2364,2376
32,NC_030948-70,1,"[2446, 2448)",1402,2446,2448
33,NC_030948-70,1,"[2461, 2463)",1403,2461,2463
34,NC_030948-70,1,"[2479, 2615)",1538,2479,2615
35,NC_030948-70,1,"[2629, 2642)",1550,2629,2642
36,NC_030948-70,1,"[2646, 2801)",1704,2646,2801
37,NC_030948-70,1,"[2842, 2844)",1705,2842,2844
38,NC_030948-70,1,"[2845, 2958)",1817,2845,2958
39,NC_030948-70,1,"[3264, 3362)",1914,3264,3362
40,NC_030948-70,1,"[3471, 3517)",1959,3471,3517
41,NC_030948-70,1,"[3641, 3642)",1959,3641,3642
42,NC_030948-70,1,"[3646, 3648)",1960,3646,3648
43,NC_030948-70,1,"[3651, 3777)",2085,3651,3777
44,NC_030948-70,1,"[3874, 3876)",2086,3874,3876
45,NC_030948-70,1,"[3961, 3970)",2094,3961,3970
46,NC_030948-70,1,"[3978, 4077)",2192,3978,4077
47,NC_030948-70,1,"[4080, 4182)",2293,4080,4182
48,NC_030948-70,1,"[4242, 4359)",2409,4242,4359
49,NC_030948-70,1,"[4362, 4375)",2421,4362,4375
50,NC_030948-70,1,"[4386, 4525)",2559,4386,4525
51,NC_030948-70,1,"[4696, 4724)",2586,4696,4724
52,NC_030948-70,1,"[4794, 5100)",2891,4794,5100
53,NC_030948-70,1,"[5173, 5185)",2902,5173,5185
54,NC_030948-70,1,"[5186, 5195)",2910,5186,5195
55,NC_030948-70,1,"[5199, 5272)",2982,5199,5272
56,NC_030948-70,1,"[5304, 5451)",3128,5304,5451
57,NC_030948-70,1,"[5454, 5577)",3250,5454,5577
58,NC_030948-70,1,"[5580, 5581)",3250,5580,5581
59,NC_030948-70,1,"[5585, 5586)",3250,5585,5586
60,NC_030948-70,1,"[5592, 5595)",3252,5592,5595
61,NC_030948-70,1,"[5602, 6018)",3667,5602,6018
62,NC_030948-70,1,"[6102, 6206)",3770,6102,6206
63,NC_030948-70,1,"[6235, 6324)",3858,6235,6324
64,NC_030948-70,1,"[6528, 7242)",4571,6528,7242
0,NC_030948-71,1,"[204, 291)",86,204,291
1,NC_030948-71,1,"[306, 418)",197,306,418
2,NC_030948-71,1,"[431, 467)",232,431,467
3,NC_030948-71,1,"[468, 485)",248,468,485
4,NC_030948-71,1,"[505, 509)",251,505,509
5,NC_030948-71,1,"[612, 650)",288,612,650
6,NC_030948-71,1,"[714, 816)",389,714,816
7,NC_030948-71,1,"[1086, 1087)",389,1086,1087
8,NC_030948-71,1,"[1096, 1110)",402,1096,1110
9,NC_030948-71,1,"[1136, 1147)",412,1136,1147
10,NC_030948-71,1,"[1152, 1166)",425,1152,1166
11,NC_030948-71,1,"[1173, 1176)",427,1173,1176
12,NC_030948-71,1,"[1224, 1281)",483,1224,1281
13,NC_030948-71,1,"[1476, 1478)",484,1476,1478
14,NC_030948-71,1,"[1632, 1717)",568,1632,1717
15,NC_030948-71,1,"[1719, 1721)",569,1719,1721
16,NC_030948-71,1,"[1796, 1841)",613,1796,1841
17,NC_030948-71,1,"[1860, 1861)",613,1860,1861
18,NC_030948-71,1,"[1868, 1882)",626,1868,1882
19,NC_030948-71,1,"[1884, 1888)",629,1884,1888
20,NC_030948-71,1,"[1938, 2244)",934,1938,2244
21,NC_030948-71,1,"[2360, 2363)",936,2360,2363
22,NC_030948-71,1,"[2508, 2570)",997,2508,2570
23,NC_030948-71,1,"[2652, 2672)",1016,2652,2672
24,NC_030948-71,1,"[2696, 2700)",1019,2696,2700
25,NC_030948-71,1,"[2718, 2720)",1020,2718,2720
26,NC_030948-71,1,"[2726, 2731)",1024,2726,2731
27,NC_030948-71,1,"[3574, 3658)",1107,3574,3658
28,NC_030948-71,1,"[3661, 3668)",1113,3661,3668
0,NC_030948-72,1,"[54, 56)",1,54,56
1,NC_030948-72,1,"[57, 58)",1,57,58
2,NC_030948-72,1,"[65, 74)",9,65,74
3,NC_030948-72,1,"[77, 79)",10,77,79
4,NC_030948-72,1,"[80, 83)",12,80,83
5,NC_030948-72,1,"[85, 87)",13,85,87
6,NC_030948-72,1,"[102, 129)",39,102,129
7,NC_030948-72,1,"[159, 163)",42,159,163
8,NC_030948-72,1,"[278, 287)",50,278,287
9,NC_030948-72,1,"[289, 306)",66,289,306
10,NC_030948-72,1,"[408, 456)",113,408,456
11,NC_030948-72,1,"[619, 679)",172,619,679
12,NC_030948-72,1,"[714, 1637)",1094,714,1637
13,NC_030948-72,1,"[1733, 1744)",1104,1733,1744
14,NC_030948-72,1,"[1747, 1827)",1183,1747,1827
15,NC_030948-72,1,"[1829, 1836)",1189,1829,1836
16,NC_030948-72,1,"[1915, 1917)",1190,1915,1917
17,NC_030948-72,1,"[1934, 1953)",1208,1934,1953
18,NC_030948-72,1,"[1954, 1956)",1209,1954,1956
19,NC_030948-72,1,"[1961, 1963)",1210,1961,1963
20,NC_030948-72,1,"[1970, 1981)",1220,1970,1981
21,NC_030948-72,1,"[1990, 2000)",1229,1990,2000
22,NC_030948-72,1,"[2040, 2283)",1471,2040,2283
23,NC_030948-72,1,"[2293, 2296)",1473,2293,2296
24,NC_030948-72,1,"[2308, 2322)",1486,2308,2322
25,NC_030948-72,1,"[2341, 2479)",1623,2341,2479
26,NC_030948-72,1,"[2537, 2754)",1839,2537,2754
27,NC_030948-72,1,"[2823, 2830)",1845,2823,2830
28,NC_030948-72,1,"[2831, 2856)",1869,2831,2856
0,NC_030948-74,1,"[0, 93)",92,0,93
1,NC_030948-74,1,"[94, 96)",93,94,96
2,NC_030948-74,1,"[102, 130)",120,102,130
3,NC_030948-74,1,"[192, 204)",131,192,204
4,NC_030948-74,1,"[210, 212)",132,210,212
5,NC_030948-74,1,"[213, 215)",133,213,215
6,NC_030948-74,1,"[232, 1020)",920,232,1020
7,NC_030948-74,1,"[1107, 1153)",965,1107,1153
8,NC_030948-74,1,"[1233, 1246)",977,1233,1246
9,NC_030948-74,1,"[1311, 1314)",979,1311,1314
10,NC_030948-74,1,"[1319, 1363)",1022,1319,1363
11,NC_030948-74,1,"[1520, 1620)",1121,1520,1620
12,NC_030948-74,1,"[1632, 1662)",1150,1632,1662
13,NC_030948-74,1,"[1663, 1664)",1150,1663,1664
14,NC_030948-74,1,"[1684, 1692)",1157,1684,1692
15,NC_030948-74,1,"[1693, 1734)",1197,1693,1734
16,NC_030948-74,1,"[1836, 1892)",1252,1836,1892
17,NC_030948-74,1,"[1938, 2142)",1455,1938,2142
18,NC_030948-74,1,"[2282, 2285)",1457,2282,2285
19,NC_030948-74,1,"[2349, 2353)",1460,2349,2353
20,NC_030948-74,1,"[2355, 2448)",1552,2355,2448
21,NC_030948-74,1,"[2550, 2605)",1606,2550,2605
22,NC_030948-74,1,"[2652, 2796)",1749,2652,2796
23,NC_030948-74,1,"[2849, 3060)",1959,2849,3060
24,NC_030948-74,1,"[3149, 3162)",1971,3149,3162
25,NC_030948-74,1,"[3292, 3358)",2036,3292,3358
26,NC_030948-74,1,"[3366, 3444)",2113,3366,3444
27,NC_030948-74,1,"[3468, 3532)",2176,3468,3532
28,NC_030948-74,1,"[3562, 3672)",2285,3562,3672
0,NC_030948-75,1,"[0, 120)",119,0,120
1,NC_030948-75,1,"[127, 149)",140,127,149
2,NC_030948-75,1,"[153, 160)",146,153,160
3,NC_030948-75,1,"[185, 408)",368,185,408
4,NC_030948-75,1,"[473, 577)",471,473,577
5,NC_030948-75,1,"[604, 783)",649,604,783
6,NC_030948-75,1,"[784, 1836)",1700,784,1836
7,NC_030948-75,1,"[1877, 1938)",1760,1877,1938
8,NC_030948-75,1,"[2010, 2033)",1782,2010,2033
9,NC_030948-75,1,"[2040, 2244)",1985,2040,2244
10,NC_030948-75,1,"[2550, 2613)",2047,2550,2613
11,NC_030948-75,1,"[2652, 3079)",2473,2652,3079
12,NC_030948-75,1,"[3162, 3283)",2593,3162,3283
13,NC_030948-75,1,"[3284, 3287)",2595,3284,3287
14,NC_030948-75,1,"[3322, 3570)",2842,3322,3570
15,NC_030948-75,1,"[3696, 3707)",2852,3696,3707
16,NC_030948-75,1,"[3708, 3714)",2857,3708,3714
17,NC_030948-75,1,"[3774, 3886)",2968,3774,3886
18,NC_030948-75,1,"[3961, 4182)",3188,3961,4182
0,NC_030948-76,1,"[204, 260)",55,204,260
1,NC_030948-76,1,"[306, 339)",87,306,339
2,NC_030948-76,1,"[372, 376)",90,372,376
3,NC_030948-76,1,"[387, 399)",101,387,399
4,NC_030948-76,1,"[401, 510)",209,401,510
5,NC_030948-76,1,"[553, 714)",369,553,714
6,NC_030948-76,1,"[918, 979)",429,918,979
7,NC_030948-76,1,"[1020, 1224)",632,1020,1224
8,NC_030948-76,1,"[1313, 1326)",644,1313,1326
9,NC_030948-76,1,"[1734, 1835)",744,1734,1835
10,NC_030948-76,1,"[1836, 1848)",755,1836,1848
11,NC_030948-76,1,"[1874, 1965)",845,1874,1965
12,NC_030948-76,1,"[2040, 2244)",1048,2040,2244
0,NC_030948-77,1,"[0, 102)",101,0,102
1,NC_030948-77,1,"[114, 115)",101,114,115
2,NC_030948-77,1,"[161, 162)",101,161,162
3,NC_030948-77,1,"[171, 204)",133,171,204
4,NC_030948-77,1,"[408, 476)",200,408,476
5,NC_030948-77,1,"[510, 1122)",811,510,1122
6,NC_030948-77,1,"[1190, 1194)",814,1190,1194
7,NC_030948-77,1,"[1195, 1196)",814,1195,1196
8,NC_030948-77,1,"[1197, 1323)",939,1197,1323
9,NC_030948-77,1,"[1326, 1428)",1040,1326,1428
10,NC_030948-77,1,"[1530, 1585)",1094,1530,1585
11,NC_030948-77,1,"[1632, 1734)",1195,1632,1734
12,NC_030948-77,1,"[1836, 1884)",1242,1836,1884
13,NC_030948-77,1,"[1885, 1893)",1249,1885,1893
14,NC_030948-77,1,"[1895, 1904)",1257,1895,1904
15,NC_030948-77,1,"[1938, 2248)",1566,1938,2248
16,NC_030948-77,1,"[2249, 2250)",1566,2249,2250
17,NC_030948-77,1,"[2268, 2269)",1566,2268,2269
18,NC_030948-77,1,"[2275, 2624)",1914,2275,2624
19,NC_030948-77,1,"[2652, 2662)",1923,2652,2662
20,NC_030948-77,1,"[2754, 3364)",2532,2754,3364
21,NC_030948-77,1,"[3366, 3570)",2735,3366,3570
22,NC_030948-77,1,"[3698, 3770)",2806,3698,3770
23,NC_030948-77,1,"[3880, 3968)",2893,3880,3968
24,NC_030948-77,1,"[3978, 4080)",2994,3978,4080
25,NC_030948-77,1,"[4145, 4182)",3030,4145,4182
26,NC_030948-77,1,"[4216, 4219)",3032,4216,4219
27,NC_030948-77,1,"[4284, 4376)",3123,4284,4376
28,NC_030948-77,1,"[4381, 4383)",3124,4381,4383
0,NC_030948-78,1,"[0, 204)",203,0,204
1,NC_030948-78,1,"[294, 306)",214,294,306
2,NC_030948-78,1,"[445, 447)",215,445,447
3,NC_030948-78,1,"[454, 467)",227,454,467
4,NC_030948-78,1,"[470, 475)",231,470,475
5,NC_030948-78,1,"[510, 595)",315,510,595
6,NC_030948-78,1,"[612, 724)",426,612,724
7,NC_030948-78,1,"[794, 813)",444,794,813
8,NC_030948-78,1,"[918, 986)",511,918,986
9,NC_030948-78,1,"[1020, 1122)",612,1020,1122
10,NC_030948-78,1,"[1152, 1160)",619,1152,1160
11,NC_030948-78,1,"[1163, 1224)",679,1163,1224
12,NC_030948-78,1,"[1428, 1468)",718,1428,1468
13,NC_030948-78,1,"[1469, 1470)",718,1469,1470
14,NC_030948-78,1,"[1471, 1473)",719,1471,1473
15,NC_030948-78,1,"[1474, 1476)",720,1474,1476
16,NC_030948-78,1,"[1530, 1844)",1033,1530,1844
17,NC_030948-78,1,"[1845, 1890)",1077,1845,1890
18,NC_030948-78,1,"[1891, 2754)",1939,1891,2754
19,NC_030948-78,1,"[2865, 2910)",1983,2865,2910
20,NC_030948-78,1,"[3086, 3162)",2058,3086,3162
21,NC_030948-78,1,"[3264, 3364)",2157,3264,3364
22,NC_030948-78,1,"[3366, 3774)",2564,3366,3774
0,NC_030948-79,1,"[0, 153)",152,0,153
1,NC_030948-79,1,"[191, 204)",164,191,204
2,NC_030948-79,1,"[408, 469)",224,408,469
3,NC_030948-79,1,"[510, 765)",478,510,765
4,NC_030948-79,1,"[769, 771)",479,769,771
5,NC_030948-79,1,"[772, 782)",488,772,782
6,NC_030948-79,1,"[785, 816)",518,785,816
7,NC_030948-79,1,"[878, 879)",518,878,879
8,NC_030948-79,1,"[880, 968)",605,880,968
9,NC_030948-79,1,"[1020, 1122)",706,1020,1122
10,NC_030948-79,1,"[1176, 1184)",713,1176,1184
11,NC_030948-79,1,"[1326, 1355)",741,1326,1355
12,NC_030948-79,1,"[1357, 1360)",743,1357,1360
13,NC_030948-79,1,"[1428, 1734)",1048,1428,1734
14,NC_030948-79,1,"[1816, 1817)",1048,1816,1817
15,NC_030948-79,1,"[1818, 1831)",1060,1818,1831
16,NC_030948-79,1,"[1832, 1836)",1063,1832,1836
17,NC_030948-79,1,"[2142, 2228)",1148,2142,2228
0,NC_030948-80,1,"[0, 518)",517,0,518
1,NC_030948-80,1,"[522, 607)",601,522,607
2,NC_030948-80,1,"[609, 612)",603,609,612
3,NC_030948-80,1,"[700, 703)",605,700,703
4,NC_030948-80,1,"[1020, 1120)",704,1020,1120
5,NC_030948-80,1,"[1122, 1326)",907,1122,1326
6,NC_030948-80,1,"[1530, 1537)",913,1530,1537
7,NC_030948-80,1,"[1541, 1547)",918,1541,1547
8,NC_030948-80,1,"[1673, 1812)",1056,1673,1812
9,NC_030948-80,1,"[1836, 2040)",1259,1836,2040
10,NC_030948-80,1,"[2044, 2142)",1356,2044,2142
11,NC_030948-80,1,"[2244, 2248)",1359,2244,2248
12,NC_030948-80,1,"[2266, 2303)",1395,2266,2303
13,NC_030948-80,1,"[2307, 2308)",1395,2307,2308
14,NC_030948-80,1,"[2309, 2310)",1395,2309,2310
15,NC_030948-80,1,"[2312, 2320)",1402,2312,2320
16,NC_030948-80,1,"[2322, 2333)",1412,2322,2333
17,NC_030948-80,1,"[2353, 2354)",1412,2353,2354
18,NC_030948-80,1,"[2356, 2360)",1415,2356,2360
19,NC_030948-80,1,"[2407, 2535)",1542,2407,2535
20,NC_030948-80,1,"[2543, 2544)",1542,2543,2544
21,NC_030948-80,1,"[2652, 2706)",1595,2652,2706
22,NC_030948-80,1,"[2801, 2803)",1596,2801,2803
23,NC_030948-80,1,"[2808, 2945)",1732,2808,2945
24,NC_030948-80,1,"[2958, 3020)",1793,2958,3020
25,NC_030948-80,1,"[3055, 3162)",1899,3055,3162
26,NC_030948-80,1,"[3259, 3264)",1903,3259,3264
27,NC_030948-80,1,"[3366, 3468)",2004,3366,3468
28,NC_030948-80,1,"[3486, 3488)",2005,3486,3488
29,NC_030948-80,1,"[3491, 3492)",2005,3491,3492
30,NC_030948-80,1,"[3493, 3498)",2009,3493,3498
31,NC_030948-80,1,"[3516, 3517)",2009,3516,3517
32,NC_030948-80,1,"[3774, 3811)",2045,3774,3811
33,NC_030948-80,1,"[3876, 4085)",2253,3876,4085
34,NC_030948-80,1,"[4119, 4134)",2267,4119,4134
35,NC_030948-80,1,"[4141, 4182)",2307,4141,4182
36,NC_030948-80,1,"[4386, 4393)",2313,4386,4393
37,NC_030948-80,1,"[4488, 4606)",2430,4488,4606
38,NC_030948-80,1,"[4704, 4833)",2558,4704,4833
39,NC_030948-80,1,"[4835, 4865)",2587,4835,4865
40,NC_030948-80,1,"[4866, 4921)",2641,4866,4921
41,NC_030948-80,1,"[4928, 4939)",2651,4928,4939
42,NC_030948-80,1,"[4944, 4998)",2704,4944,4998
43,NC_030948-80,1,"[5117, 5165)",2751,5117,5165
44,NC_030948-80,1,"[5202, 5304)",2852,5202,5304
45,NC_030948-80,1,"[5405, 5406)",2852,5405,5406
46,NC_030948-80,1,"[5508, 5517)",2860,5508,5517
47,NC_030948-80,1,"[5522, 5534)",2871,5522,5534
48,NC_030948-80,1,"[5610, 5814)",3074,5610,5814
49,NC_030948-80,1,"[5872, 5879)",3080,5872,5879
50,NC_030948-80,1,"[5881, 5892)",3090,5881,5892
51,NC_030948-80,1,"[5896, 5899)",3092,5896,5899
52,NC_030948-80,1,"[5901, 5916)",3106,5901,5916
53,NC_030948-80,1,"[6120, 6168)",3153,6120,6168
0,NC_030948-82,1,"[0, 194)",193,0,194
1,NC_030948-82,1,"[197, 306)",301,197,306
2,NC_030948-82,1,"[314, 324)",310,314,324
3,NC_030948-82,1,"[405, 510)",414,405,510
4,NC_030948-82,1,"[610, 612)",415,610,612
5,NC_030948-82,1,"[714, 797)",497,714,797
6,NC_030948-82,1,"[800, 803)",499,800,803
7,NC_030948-82,1,"[804, 805)",499,804,805
8,NC_030948-82,1,"[816, 918)",600,816,918
9,NC_030948-82,1,"[1007, 1020)",612,1007,1020
10,NC_030948-82,1,"[1041, 1042)",612,1041,1042
11,NC_030948-82,1,"[1046, 1056)",621,1046,1056
12,NC_030948-82,1,"[1059, 1064)",625,1059,1064
13,NC_030948-82,1,"[1066, 1078)",636,1066,1078
14,NC_030948-82,1,"[1079, 1080)",636,1079,1080
15,NC_030948-82,1,"[1122, 1238)",751,1122,1238
16,NC_030948-82,1,"[1315, 1387)",822,1315,1387
17,NC_030948-82,1,"[1396, 1402)",827,1396,1402
18,NC_030948-82,1,"[1403, 1428)",851,1403,1428
19,NC_030948-82,1,"[1478, 1479)",851,1478,1479
20,NC_030948-82,1,"[1483, 1530)",897,1483,1530
21,NC_030948-82,1,"[2040, 2096)",952,2040,2096
22,NC_030948-82,1,"[2142, 2387)",1196,2142,2387
23,NC_030948-82,1,"[2391, 2413)",1217,2391,2413
24,NC_030948-82,1,"[2416, 2423)",1223,2416,2423
25,NC_030948-82,1,"[2426, 2451)",1247,2426,2451
26,NC_030948-82,1,"[2453, 2550)",1343,2453,2550
27,NC_030948-82,1,"[2700, 2701)",1343,2700,2701
28,NC_030948-82,1,"[2705, 2708)",1345,2705,2708
